product,vendor,current_price,old_price,month
drink,TandT,69.544,75.28679295566259,10
drink,TandT,17.729,23.47179295566259,12
tea,Walmart,75.391,67.675,3
drink,Walmart,7.66,8.297,8
tea,Galleria,54.378,60.12079295566259,9
tea,NoFrills,57.927,67.556,6
tea,TandT,41.563,47.30579295566259,1
tea,NoFrills,54.278,60.020792955662586,7
drink,Galleria,29.802,36.602,5
tea,Galleria,27.391,33.133792955662585,3
tea,Galleria,73.309,79.05179295566259,7
drink,Loblaws,82.379,88.1217929556626,2
tea,Metro,82.782,88.52479295566259,8
drink,Walmart,58.724,64.46679295566258,2
tea,Metro,88.463,94.20579295566259,5
tea,Metro,19.205,13.94,7
tea,Metro,61.036,66.7787929556626,2
drink,Galleria,36.697,42.43979295566259,4
drink,NoFrills,27.909,33.651792955662586,5
drink,TandT,58.825,64.5677929556626,9
drink,Metro,40.614,46.356792955662584,11
drink,Walmart,41.306,47.048792955662584,6
drink,NoFrills,59.567,65.30979295566259,11
drink,Metro,37.37,43.112792955662584,9
drink,TandT,25.342,31.08479295566259,12
drink,Loblaws,6.85,12.592792955662588,1
tea,Metro,79.256,84.9987929556626,6
drink,TandT,2.892,8.63479295566259,11
tea,Walmart,80.029,75.57,3
drink,Metro,83.719,89.46179295566259,2
tea,Galleria,72.031,77.7737929556626,8
drink,Metro,56.937,62.679792955662585,1
drink,Loblaws,20.968,26.71079295566259,3
drink,Walmart,16.628,22.37079295566259,4
drink,Loblaws,74.871,75.978,12
tea,Walmart,73.406,79.1487929556626,1
tea,Galleria,89.915,95.6577929556626,12
drink,NoFrills,76.014,81.75679295566259,10
tea,Metro,79.061,76.469,5
drink,Galleria,74.228,79.97079295566259,9
drink,Walmart,85.933,91.6757929556626,9
tea,Metro,1.207,6.9497929556625895,8
drink,TandT,61.35,67.09279295566259,9
drink,Walmart,79.815,85.55779295566259,6
tea,TandT,42.741,48.719,10
tea,TandT,42.412,37.126,1
drink,Galleria,79.323,85.06579295566259,9
tea,Loblaws,8.578,14.32079295566259,9
tea,TandT,74.242,79.9847929556626,7
tea,Metro,2.135,7.877792955662589,8
drink,Loblaws,88.917,94.6597929556626,12
drink,Loblaws,75.942,81.68479295566259,5
tea,Galleria,88.673,94.4157929556626,9
drink,Loblaws,11.266,17.00879295566259,4
tea,Walmart,48.9,54.642792955662586,6
tea,Loblaws,59.841,65.58379295566259,3
tea,Walmart,1.739,7.4817929556625895,4
drink,TandT,50.99,56.73279295566259,9
drink,Walmart,87.725,93.46779295566259,6
drink,Walmart,26.596,32.33879295566259,8
drink,Walmart,56.363,46.87,1
tea,Loblaws,31.335,37.07779295566259,9
drink,Galleria,39.121,44.86379295566259,5
drink,Walmart,68.694,59.671,1
drink,Galleria,53.359,59.10179295566259,5
tea,Walmart,13.901,19.64379295566259,11
tea,Metro,28.279,34.02179295566259,10
tea,Loblaws,46.148,46.059,10
tea,Loblaws,80.328,86.0707929556626,4
tea,Metro,29.006,34.74879295566259,8
drink,Walmart,43.99,49.73279295566259,10
drink,Loblaws,3.695,11.646,3
tea,NoFrills,26.873,32.61579295566259,7
drink,Metro,40.989,32.967,6
drink,NoFrills,36.482,42.224792955662586,7
drink,TandT,39.982,45.724792955662586,11
tea,Galleria,4.394,10.136792955662589,11
drink,Galleria,21.135,26.877792955662592,3
tea,NoFrills,84.622,87.582,6
drink,NoFrills,81.862,87.60479295566259,8
tea,Walmart,55.313,61.05579295566259,10
tea,Walmart,64.6,70.34279295566259,7
tea,TandT,9.637,15.379792955662591,8
drink,Galleria,46.449,37.369,4
tea,Walmart,30.062,35.80479295566259,10
drink,Metro,22.616,28.35879295566259,3
tea,Galleria,46.265,52.00779295566259,10
tea,Loblaws,51.674,57.416792955662586,1
tea,Metro,23.069,28.81179295566259,12
drink,Galleria,69.999,75.74179295566259,3
drink,Metro,63.785,69.52779295566259,7
tea,Walmart,33.988,39.73079295566259,6
tea,TandT,44.457,50.19979295566259,3
drink,Metro,35.156,40.898792955662586,12
drink,NoFrills,82.002,87.74479295566259,9
drink,TandT,20.161,25.903792955662592,5
drink,Loblaws,46.784,54.075,7
tea,Metro,25.066,15.481,9
drink,TandT,34.562,40.304792955662585,6
tea,Galleria,84.032,89.77479295566259,6
tea,Walmart,8.915,14.65779295566259,3
drink,TandT,45.835,52.669,2
tea,Metro,75.297,81.03979295566259,12
drink,NoFrills,48.727,54.469792955662584,10
drink,Walmart,56.324,62.066792955662585,8
tea,Galleria,60.468,66.2107929556626,4
tea,Walmart,25.645,31.38779295566259,5
drink,Walmart,57.596,50.732,9
drink,Walmart,39.02,44.76279295566259,12
drink,Walmart,76.24,81.98279295566259,8
tea,Loblaws,87.508,93.25079295566259,7
drink,Galleria,11.918,17.66079295566259,2
drink,Galleria,51.012,60.157,11
drink,Loblaws,15.329,21.07179295566259,12
drink,Galleria,20.738,26.48079295566259,9
drink,Metro,50.037,55.779792955662586,5
drink,Walmart,85.48,89.313,3
drink,Loblaws,23.969,29.71179295566259,10
drink,NoFrills,67.873,73.6157929556626,12
tea,Galleria,82.735,77.735,12
drink,Metro,33.345,35.433,6
tea,Walmart,18.426,24.16879295566259,12
tea,Loblaws,28.982,34.724792955662586,1
drink,TandT,21.969,27.71179295566259,4
drink,Galleria,24.691,30.43379295566259,10
tea,Loblaws,15.651,21.39379295566259,3
drink,NoFrills,23.182,28.92479295566259,9
tea,Walmart,15.635,25.468,12
tea,Walmart,66.467,72.20979295566259,11
tea,NoFrills,12.431,18.173792955662588,12
tea,NoFrills,58.409,64.15179295566259,5
tea,Galleria,20.288,29.794,1
drink,NoFrills,29.058,34.80079295566259,8
tea,TandT,87.715,93.4577929556626,5
tea,Walmart,71.159,76.9017929556626,11
drink,Walmart,40.517,46.25979295566259,11
tea,Loblaws,40.149,46.283,12
tea,Walmart,14.892,22.129,7
tea,TandT,73.883,79.62579295566259,2
tea,NoFrills,24.571,30.313792955662592,2
drink,Galleria,37.406,43.148792955662586,10
drink,NoFrills,50.638,56.380792955662585,11
tea,Galleria,76.745,82.4877929556626,9
tea,NoFrills,8.286,14.028792955662588,7
drink,Walmart,54.562,60.304792955662585,8
drink,TandT,32.081,37.82379295566259,5
drink,Galleria,21.237,15.07,9
tea,Walmart,26.955,35.941,10
drink,Metro,24.896,19.757,5
tea,Walmart,55.021,60.76379295566259,1
tea,NoFrills,88.578,94.3207929556626,3
drink,Walmart,80.524,84.872,12
tea,TandT,39.275,45.017792955662586,2
drink,Metro,27.316,33.05879295566259,7
drink,Metro,8.13,11.046,11
drink,Loblaws,33.48,35.144,10
tea,TandT,42.171,47.913792955662586,11
drink,TandT,12.582,18.32479295566259,7
drink,NoFrills,21.159,13.391,3
tea,Walmart,36.51,42.252792955662585,12
tea,Loblaws,54.35,60.09279295566259,6
tea,NoFrills,75.063,80.8057929556626,9
tea,NoFrills,83.483,89.2257929556626,9
drink,Galleria,35.739,41.481792955662584,12
drink,TandT,75.656,81.3987929556626,1
tea,Loblaws,29.676,35.41879295566259,8
drink,TandT,10.453,16.19579295566259,2
tea,NoFrills,84.919,90.66179295566259,10
tea,NoFrills,21.202,26.944792955662592,1
drink,TandT,20.66,26.40279295566259,7
tea,NoFrills,74.603,80.227,8
tea,Walmart,88.481,94.22379295566259,2
tea,Loblaws,55.422,61.939,11
tea,Galleria,81.199,86.94179295566259,10
tea,Galleria,43.353,49.09579295566259,3
drink,Walmart,45.527,51.26979295566259,11
drink,NoFrills,46.513,51.338,10
tea,Metro,38.151,43.89379295566259,10
tea,Walmart,77.082,82.82479295566259,1
drink,Metro,53.602,59.344792955662584,3
drink,Loblaws,14.899,20.641792955662588,3
drink,Galleria,32.72,38.462792955662586,12
drink,TandT,64.506,70.2487929556626,1
drink,Galleria,49.322,55.06479295566259,1
tea,NoFrills,80.095,85.8377929556626,5
drink,TandT,18.913,24.65579295566259,12
drink,Galleria,46.41,52.152792955662584,10
tea,Walmart,50.784,56.526792955662586,12
drink,NoFrills,36.618,31.501,9
drink,Walmart,6.806,12.54879295566259,9
drink,TandT,87.563,93.3057929556626,3
drink,Walmart,42.883,48.62579295566259,12
drink,TandT,58.115,63.85779295566259,9
tea,Metro,9.079,14.821792955662591,9
drink,Walmart,27.005,32.74779295566259,11
tea,NoFrills,11.42,2.291,1
drink,Loblaws,19.985,25.72779295566259,7
tea,Walmart,3.353,9.09579295566259,9
drink,Loblaws,50.366,56.10879295566259,12
tea,TandT,69.044,74.78679295566259,3
drink,Metro,34.236,36.177,12
tea,Galleria,61.623,63.514,12
drink,Metro,13.125,21.068,11
tea,TandT,34.762,40.50479295566259,9
tea,Galleria,81.942,87.68479295566259,9
tea,TandT,31.029,36.77179295566259,12
tea,TandT,67.233,72.9757929556626,1
tea,Loblaws,26.085,31.82779295566259,9
drink,Walmart,37.69,43.432792955662585,9
drink,Metro,12.264,18.00679295566259,1
tea,NoFrills,83.922,89.66479295566259,5
drink,Walmart,29.46,35.20279295566259,8
tea,TandT,5.12,10.86279295566259,9
tea,Walmart,16.379,22.121792955662592,9
drink,Loblaws,34.155,39.89779295566259,4
tea,Galleria,8.224,13.96679295566259,1
tea,Galleria,86.035,91.77779295566259,10
tea,Loblaws,47.301,53.04379295566259,9
tea,Loblaws,4.99,10.732792955662589,5
drink,Galleria,22.912,29.808,10
tea,NoFrills,53.697,59.43979295566259,3
tea,Loblaws,85.938,91.6807929556626,6
drink,NoFrills,60.268,66.0107929556626,12
drink,Metro,81.536,81.451,6
drink,Galleria,32.462,38.20479295566259,12
drink,Galleria,89.404,95.14679295566259,10
tea,TandT,53.459,59.20179295566259,2
drink,Galleria,24.54,30.28279295566259,6
drink,Galleria,62.392,71.598,2
drink,Galleria,7.975,13.717792955662588,4
drink,NoFrills,76.877,82.61979295566259,11
tea,Loblaws,89.219,94.96179295566259,7
drink,Metro,81.849,82.916,9
tea,TandT,87.741,93.4837929556626,4
tea,Galleria,45.623,51.365792955662585,10
tea,TandT,27.795,33.53779295566259,6
tea,TandT,30.109,35.85179295566259,1
tea,TandT,31.244,21.996,1
tea,Walmart,12.09,20.813,12
drink,TandT,48.333,54.075792955662585,9
tea,NoFrills,89.266,95.0087929556626,12
tea,NoFrills,63.957,69.69979295566259,7
tea,Loblaws,46.553,45.133,4
tea,Walmart,41.304,47.04679295566259,6
drink,Walmart,49.885,55.627792955662585,5
tea,TandT,65.975,71.71779295566259,11
tea,NoFrills,32.354,38.096792955662586,8
drink,Loblaws,47.278,53.020792955662586,3
drink,Loblaws,52.625,58.36779295566259,9
tea,Galleria,4.409,10.15179295566259,2
drink,Loblaws,83.179,81.08,12
tea,TandT,39.249,44.99179295566259,12
tea,Metro,88.728,94.47079295566259,7
drink,Loblaws,69.485,75.2277929556626,7
drink,Metro,55.137,60.87979295566259,11
drink,Walmart,49.499,55.24179295566259,3
tea,TandT,45.183,50.428,5
drink,TandT,62.82,65.741,7
tea,Walmart,70.571,76.31379295566259,9
tea,Metro,12.831,18.57379295566259,12
drink,Galleria,22.082,24.483,1
tea,TandT,29.497,35.23979295566259,6
tea,TandT,23.822,29.56479295566259,6
tea,Galleria,57.944,63.68679295566259,5
drink,TandT,71.383,63.832,12
drink,Walmart,70.449,73.356,7
tea,Galleria,41.1,37.924,4
tea,Loblaws,57.218,62.96079295566259,8
drink,TandT,31.311,37.05379295566259,8
drink,NoFrills,65.806,71.54879295566259,11
tea,Metro,1.942,2.09,3
tea,Galleria,50.817,52.766,10
drink,Galleria,6.694,12.43679295566259,7
drink,TandT,12.541,18.28379295566259,3
tea,Loblaws,76.33,82.07279295566259,3
tea,Galleria,30.76,36.50279295566259,7
drink,Metro,72.475,72.597,12
drink,NoFrills,38.13,43.87279295566259,8
drink,NoFrills,88.135,86.903,10
tea,TandT,45.82,51.56279295566259,5
drink,NoFrills,36.235,41.977792955662586,7
drink,Loblaws,43.199,43.437,12
drink,Loblaws,83.873,89.6157929556626,9
tea,Metro,68.291,74.029,11
tea,NoFrills,23.056,28.79879295566259,10
drink,Metro,88.732,94.4747929556626,4
tea,Galleria,66.124,71.86679295566259,10
tea,TandT,56.997,62.73979295566259,10
drink,Walmart,25.829,31.57179295566259,8
tea,Loblaws,44.296,48.888,8
drink,Galleria,8.286,16.988,4
tea,Walmart,0.456,6.19879295566259,3
tea,Metro,9.02,14.76279295566259,7
drink,Metro,56.716,62.45879295566259,3
drink,Metro,35.54,41.282792955662586,1
drink,NoFrills,27.224,32.96679295566259,11
drink,TandT,35.101,40.843792955662586,12
drink,Galleria,9.93,13.843,8
tea,Metro,10.685,16.42779295566259,9
drink,NoFrills,21.787,27.52979295566259,6
tea,Loblaws,70.344,76.08679295566259,12
tea,Metro,51.994,57.73679295566259,12
tea,Galleria,5.826,11.56879295566259,11
drink,Loblaws,43.684,49.426792955662584,5
tea,Loblaws,15.889,10.767,9
tea,Metro,74.107,79.8497929556626,8
tea,TandT,29.309,27.889,5
tea,Metro,55.598,61.340792955662586,1
tea,Loblaws,56.523,55.924,12
drink,Walmart,14.993,20.73579295566259,9
tea,NoFrills,38.509,44.25179295566259,7
tea,NoFrills,76.936,82.6787929556626,7
tea,TandT,71.417,77.1597929556626,2
drink,Metro,0.665,6.40779295566259,9
tea,Loblaws,82.572,88.3147929556626,11
tea,Loblaws,59.087,64.8297929556626,6
tea,NoFrills,50.264,56.00679295566259,1
drink,Loblaws,32.861,38.603792955662584,3
drink,Walmart,24.765,30.50779295566259,10
tea,Galleria,56.633,62.37579295566259,7
drink,Metro,11.125,16.86779295566259,6
drink,Galleria,61.542,69.636,7
tea,NoFrills,76.683,79.559,7
tea,Walmart,55.203,60.94579295566259,8
drink,Walmart,31.029,36.849,2
drink,Loblaws,60.146,65.925,5
tea,Loblaws,79.914,86.954,8
tea,NoFrills,13.694,19.43679295566259,4
drink,Metro,44.529,50.27179295566259,10
tea,TandT,88.962,96.561,7
drink,NoFrills,46.147,44.697,8
drink,Metro,14.156,6.542,8
tea,TandT,12.35,18.09279295566259,4
tea,Galleria,12.496,11.98,11
drink,Loblaws,8.615,14.357792955662589,10
drink,Loblaws,70.443,76.18579295566259,8
tea,Metro,31.717,37.459792955662586,4
drink,Loblaws,36.166,41.908792955662584,8
drink,TandT,25.843,31.58579295566259,4
drink,NoFrills,33.484,39.22679295566259,6
tea,Galleria,66.181,71.92379295566259,4
drink,Loblaws,73.21,78.95279295566259,9
tea,Walmart,35.707,41.44979295566259,8
drink,NoFrills,24.121,29.86379295566259,4
tea,TandT,60.86,66.6027929556626,11
tea,TandT,77.733,83.4757929556626,1
drink,Walmart,58.309,64.05179295566259,5
tea,NoFrills,84.652,90.3947929556626,6
drink,TandT,49.038,54.780792955662584,12
tea,Galleria,81.267,87.00979295566259,1
tea,NoFrills,45.742,51.484792955662584,8
drink,Metro,35.015,40.75779295566259,9
drink,TandT,32.021,37.76379295566259,7
drink,Loblaws,11.952,17.69479295566259,11
tea,Galleria,53.72,59.462792955662586,11
drink,Galleria,87.981,93.72379295566259,4
tea,Metro,79.049,84.7917929556626,9
tea,TandT,10.96,16.70279295566259,6
tea,Loblaws,46.155,51.89779295566259,2
drink,Galleria,39.329,45.07179295566259,7
tea,Metro,51.054,56.79679295566259,5
drink,Galleria,61.986,67.72879295566258,12
tea,NoFrills,20.355,19.666,6
tea,Galleria,17.605,23.34779295566259,6
tea,NoFrills,13.947,17.85,5
tea,TandT,71.804,63.591,7
tea,TandT,67.487,73.22979295566259,12
tea,Metro,77.807,83.5497929556626,11
tea,Galleria,65.079,65.171,9
tea,TandT,78.227,83.9697929556626,4
tea,Galleria,69.297,75.03979295566259,6
drink,Loblaws,55.201,60.94379295566259,1
drink,Galleria,49.08,54.822792955662585,3
tea,Metro,20.282,26.02479295566259,10
drink,Metro,60.709,66.4517929556626,6
drink,TandT,8.028,13.77079295566259,8
drink,Walmart,13.512,10.49,8
drink,TandT,74.818,80.56079295566259,7
drink,Loblaws,50.539,56.28179295566259,8
drink,Metro,57.835,63.57779295566259,5
drink,NoFrills,60.059,65.80179295566259,2
tea,Loblaws,55.599,60.438,10
tea,Galleria,44.826,47.553,10
drink,Loblaws,32.24,37.98279295566259,11
tea,TandT,82.766,88.5087929556626,9
tea,TandT,25.181,30.92379295566259,1
tea,Metro,57.755,63.49779295566259,1
tea,Walmart,10.146,16.512,1
tea,Metro,34.207,42.629,10
drink,Loblaws,20.088,27.996,7
drink,Metro,13.734,19.47679295566259,1
drink,Loblaws,53.564,59.30679295566259,12
tea,NoFrills,86.965,89.517,7
tea,Galleria,61.111,70.043,12
tea,Metro,72.085,77.82779295566259,3
drink,TandT,74.616,80.3587929556626,6
tea,Loblaws,61.869,68.874,11
drink,Walmart,79.6,85.34279295566259,10
drink,Metro,36.886,34.643,3
drink,Walmart,32.098,37.840792955662586,12
tea,Loblaws,3.235,8.97779295566259,4
drink,Loblaws,68.875,74.6177929556626,3
drink,Metro,23.692,31.434,9
drink,Walmart,1.454,7.196792955662589,6
tea,Galleria,70.325,76.0677929556626,12
tea,Loblaws,88.483,94.2257929556626,1
tea,NoFrills,6.508,12.25079295566259,9
tea,TandT,11.736,17.47879295566259,5
tea,Walmart,49.878,41.052,1
tea,Walmart,24.072,29.81479295566259,7
tea,NoFrills,7.266,6.428,1
drink,Metro,17.616,23.35879295566259,5
drink,TandT,72.94,78.68279295566259,9
tea,Metro,28.495,34.23779295566259,12
tea,Metro,85.999,91.74179295566259,10
drink,NoFrills,10.65,16.39279295566259,11
drink,NoFrills,45.424,51.166792955662586,9
tea,Galleria,53.931,59.673792955662584,10
drink,TandT,64.535,70.27779295566259,11
drink,Galleria,36.65,42.392792955662586,2
tea,Metro,43.968,49.71079295566259,5
tea,Metro,45.122,50.86479295566259,5
drink,NoFrills,60.411,66.1537929556626,9
drink,TandT,78.272,84.0147929556626,10
tea,Metro,35.911,41.65379295566259,8
drink,Loblaws,44.128,49.87079295566259,4
drink,NoFrills,56.364,62.106792955662584,4
tea,Loblaws,63.451,69.19379295566259,12
tea,Walmart,76.611,82.712,11
drink,NoFrills,59.618,65.36079295566259,8
tea,Loblaws,54.708,47.71,2
tea,TandT,68.518,61.941,6
tea,Walmart,54.402,60.14479295566259,6
tea,Walmart,14.885,20.62779295566259,9
drink,Walmart,13.098,18.84079295566259,1
drink,NoFrills,0.8,6.5427929556625894,7
tea,Metro,47.329,56.811,11
tea,Galleria,75.559,81.30179295566259,3
tea,Loblaws,62.918,68.66079295566259,5
drink,NoFrills,76.292,82.0347929556626,6
drink,TandT,66.998,72.7407929556626,8
tea,Galleria,43.785,49.527792955662584,3
drink,TandT,86.102,91.8447929556626,10
drink,Walmart,9.134,14.87679295566259,5
tea,Loblaws,50.007,55.749792955662585,10
tea,Metro,78.064,83.80679295566259,8
drink,Galleria,24.37,30.11279295566259,11
drink,Galleria,17.032,22.77479295566259,3
drink,Galleria,40.779,46.52179295566259,9
drink,Galleria,51.139,41.781,12
drink,TandT,82.823,88.56579295566259,12
drink,TandT,71.567,77.30979295566259,12
drink,Walmart,21.546,27.28879295566259,9
drink,TandT,48.794,54.536792955662584,6
drink,Galleria,52.229,43.294,6
tea,Metro,48.978,54.72079295566259,8
tea,TandT,38.078,43.82079295566259,11
tea,Loblaws,66.162,71.9047929556626,6
drink,Metro,32.915,38.657792955662586,2
drink,NoFrills,26.637,20.541,12
drink,Galleria,15.372,21.11479295566259,3
drink,Galleria,42.157,36.474,5
tea,Metro,77.325,83.0677929556626,6
drink,NoFrills,63.523,69.26579295566259,6
tea,Metro,78.405,84.1477929556626,5
tea,TandT,66.901,72.64379295566259,12
drink,Galleria,20.295,26.037792955662592,9
tea,Galleria,27.7,33.44279295566259,12
drink,TandT,47.739,56.207,2
drink,Galleria,3.067,8.80979295566259,11
tea,TandT,24.006,29.74879295566259,1
drink,Loblaws,36.963,42.70579295566259,2
tea,Loblaws,78.233,76.209,10
drink,Loblaws,84.097,89.83979295566259,7
tea,TandT,28.929,35.725,8
tea,Loblaws,76.42,82.1627929556626,4
tea,Loblaws,68.709,74.4517929556626,3
drink,Walmart,29.919,23.743,12
tea,Metro,29.506,35.24879295566259,3
tea,Galleria,27.126,32.86879295566259,7
tea,Galleria,72.993,81.06,5
drink,Walmart,37.433,43.17579295566259,7
tea,Metro,47.321,53.063792955662585,8
tea,Galleria,66.248,71.9907929556626,9
tea,Loblaws,4.109,9.851792955662589,2
drink,Loblaws,58.525,64.26779295566259,10
tea,Galleria,25.269,20.289,7
drink,Loblaws,84.059,90.732,3
tea,Metro,88.451,94.19379295566259,6
drink,Walmart,12.663,18.40579295566259,11
drink,Galleria,23.223,28.96579295566259,8
tea,Galleria,0.566,6.3087929556625895,3
tea,Galleria,1.573,7.315792955662589,2
tea,Walmart,38.365,30.295,5
tea,Loblaws,2.856,8.598792955662589,3
tea,Galleria,53.004,54.614,6
drink,Loblaws,10.131,15.87379295566259,3
drink,Metro,75.869,81.6117929556626,9
drink,Walmart,42.277,48.01979295566259,7
tea,Galleria,45.512,51.25479295566259,7
drink,TandT,1.908,7.65079295566259,8
tea,Metro,51.202,56.944792955662585,12
drink,Galleria,30.652,36.39479295566259,3
tea,NoFrills,85.549,83.278,9
drink,Loblaws,42.388,48.130792955662585,7
drink,Walmart,76.198,84.84,11
tea,Galleria,63.363,69.1057929556626,2
tea,Loblaws,78.524,84.2667929556626,8
tea,Galleria,22.138,21.338,12
tea,Loblaws,49.922,55.664792955662584,11
drink,Loblaws,29.659,35.401792955662586,12
tea,TandT,31.838,37.58079295566259,2
drink,TandT,60.655,66.3977929556626,3
drink,Galleria,74.138,79.8807929556626,1
drink,Loblaws,6.726,12.46879295566259,12
drink,Loblaws,34.013,39.755792955662585,1
drink,NoFrills,75.014,70.744,3
drink,Loblaws,79.5,85.2427929556626,8
drink,Galleria,49.023,54.76579295566259,6
tea,Metro,8.642,14.38479295566259,8
drink,TandT,60.24,65.98279295566259,7
tea,Loblaws,23.073,28.81579295566259,11
tea,Loblaws,22.702,28.444792955662592,11
tea,Metro,74.811,80.5537929556626,10
tea,Galleria,58.804,64.5467929556626,4
drink,TandT,13.887,19.62979295566259,11
drink,Metro,79.15,84.8927929556626,2
drink,Loblaws,45.624,36.587,2
tea,Galleria,44.676,50.41879295566259,8
tea,NoFrills,75.454,83.205,1
tea,Walmart,5.289,11.031792955662588,4
tea,NoFrills,61.679,67.4217929556626,7
tea,Loblaws,61.886,67.62879295566259,1
tea,Metro,59.997,65.7397929556626,5
drink,TandT,68.514,74.25679295566259,9
drink,Metro,21.814,27.55679295566259,3
drink,Loblaws,25.332,19.7,2
tea,TandT,22.996,28.73879295566259,5
drink,Galleria,66.667,72.559,2
drink,TandT,10.262,16.00479295566259,3
tea,NoFrills,68.45,74.1927929556626,2
drink,NoFrills,59.688,65.4307929556626,2
drink,TandT,70.325,76.0677929556626,6
tea,NoFrills,27.981,29.043,3
tea,Metro,43.045,33.642,7
drink,Walmart,20.319,13.185,10
drink,Loblaws,80.674,84.465,8
drink,TandT,17.68,23.42279295566259,12
